attempt_id,quiz_id,student_id,attempt_date,score,time_spent_seconds,passed
AT51780,QZ1878,QF1993,2024-08-10,70.83,129,True
AT51781,QZ1878,QF1729,2024-08-21,58.11,248,True
AT51782,QZ1878,QF1189,2024-08-09,72.58,236,True
AT51783,QZ1878,QF1135,2024-08-18,73.31,193,True
AT51784,QZ1878,QF1229,2024-08-10,68.02,134,True
AT51785,QZ1879,QF1595,2024-08-26,78.81,422,True
AT51786,QZ1881,QF1987,2024-08-17,60.17,296,True
AT51787,QZ1882,QF1580,2024-08-06,85.21,289,True
AT51788,QZ1882,QF1201,2024-07-31,66.41,214,True
AT51789,QZ1883,QF1145,2024-08-28,62.01,395,True
AT51790,QZ1883,QF1588,2024-08-26,64.4,233,True
AT51791,QZ1883,QF1227,2024-08-25,82.84,418,True
AT51792,QZ1884,QF1186,2024-08-13,72.26,360,True
AT51793,QZ1884,QF1914,2024-08-23,73.61,363,True
AT51794,QZ1884,QF1043,2024-08-06,92.85,329,True
AT51795,QZ1887,QF1885,2024-08-29,82.83,245,True
AT51796,QZ1887,QF1477,2024-07-16,81.88,261,True
AT51797,QZ1888,QF1013,2024-08-20,63.57,251,True
AT51798,QZ1888,QF1801,2024-08-16,88.81,263,True
AT51799,QZ1888,QF1380,2024-08-19,95.17,296,True
AT51800,QZ1888,QF1371,2024-08-18,94.99,287,True
AT51801,QZ1888,QF1659,2024-08-14,75.51,221,True
AT51802,QZ1891,QF1653,2024-07-08,78.67,361,True
AT51803,QZ1891,QF1944,2024-08-24,66.13,408,True
AT51804,QZ1891,QF1627,2024-06-26,71.29,413,True
AT51805,QZ1892,QF1169,2024-08-09,75.3,222,True
AT51806,QZ1892,QF1781,2024-07-02,74.46,149,True
AT51807,QZ1892,QF1402,2024-07-29,87.61,226,True
AT51808,QZ1892,QF1987,2024-07-29,57.54,148,True
AT51809,QZ1892,QF1005,2024-06-29,70.2,237,True
AT51810,QZ1892,QF1101,2024-07-14,87.48,297,True
AT51811,QZ1892,QF1942,2024-06-29,68.31,159,True
AT51812,QZ1895,QF1830,2024-08-19,85.14,249,True
AT51813,QZ1895,QF1181,2024-07-05,63.79,252,True
AT51814,QZ1895,QF1667,2024-08-17,77.74,355,True
AT51815,QZ1895,QF1434,2024-07-09,77.59,305,True
AT51816,QZ1895,QF1418,2024-07-10,38.23,298,False
AT51817,QZ1895,QF1597,2024-08-10,75.99,232,True
AT51818,QZ1895,QF1184,2024-08-02,71.94,391,True
AT51819,QZ1895,QF1936,2024-07-01,80.16,192,True
AT51820,QZ1896,QF1570,2024-08-21,67.47,313,True
AT51821,QZ1897,QF1933,2024-08-02,81.55,193,True
AT51822,QZ1898,QF1595,2024-08-07,69.45,185,True
AT51823,QZ1899,QF1231,2024-08-31,91.45,145,True
AT51824,QZ1899,QF1557,2024-08-31,67.78,155,True
AT51825,QZ1899,QF1438,2024-08-31,78.75,130,True
AT51826,QZ1899,QF1121,2024-08-31,58.82,134,True
AT51827,QZ1901,QF1376,2024-07-18,56.84,420,True
AT51828,QZ1902,QF1503,2024-08-14,91.07,304,True
AT51829,QZ1903,QF1987,2024-08-28,63.15,116,True
AT51830,QZ1903,QF1145,2024-08-02,70.7,150,True
AT51831,QZ1903,QF1752,2024-08-25,79.23,106,True
AT51832,QZ1903,QF1174,2024-08-02,68.77,111,True
AT51833,QZ1904,QF1172,2024-08-13,76.38,224,True
AT51834,QZ1905,QF1346,2024-07-26,51.69,247,True
AT51835,QZ1905,QF1767,2024-07-31,77.62,174,True
AT51836,QZ1905,QF1805,2024-07-15,61.72,186,True
AT51837,QZ1906,QF1513,2024-08-23,93.14,131,True
AT51838,QZ1906,QF1820,2024-08-14,78.61,192,True
AT51839,QZ1907,QF1899,2024-07-26,72.23,167,True
AT51840,QZ1908,QF1496,2024-08-03,82.22,421,True
AT51841,QZ1908,QF1259,2024-07-21,79.53,280,True
AT51842,QZ1908,QF1110,2024-08-15,73.05,280,True
AT51843,QZ1908,QF1927,2024-08-11,71.1,444,True
AT51844,QZ1908,QF1235,2024-08-01,76.2,300,True
AT51845,QZ1908,QF1090,2024-08-17,54.35,248,True
AT51846,QZ1910,QF1324,2024-08-15,56.38,180,True
AT51847,QZ1910,QF1615,2024-08-14,74.81,201,True
AT51848,QZ1915,QF1811,2024-07-25,72.3,153,True
AT51849,QZ1915,QF1561,2024-07-27,83.32,211,True
AT51850,QZ1916,QF1490,2024-07-06,73.35,297,True
AT51851,QZ1916,QF1024,2024-08-25,76.57,275,True
AT51852,QZ1916,QF1032,2024-07-11,78.5,224,True
AT51853,QZ1916,QF1901,2024-07-15,76.9,195,True
AT51854,QZ1916,QF1392,2024-07-05,73.16,274,True
AT51855,QZ1917,QF1453,2024-08-17,64.97,197,True
AT51856,QZ1917,QF1057,2024-07-11,80.94,282,True
AT51857,QZ1917,QF1579,2024-08-30,53.76,326,True
AT51858,QZ1917,QF1168,2024-08-09,65.25,175,True
AT51859,QZ1917,QF1235,2024-07-17,54.58,337,True
AT51860,QZ1918,QF1184,2024-08-14,63.23,491,True
AT51861,QZ1918,QF1929,2024-08-13,68.78,362,True
AT51862,QZ1918,QF1886,2024-08-20,74.8,308,True
AT51863,QZ1919,QF1518,2024-08-04,68.21,116,True
AT51864,QZ1919,QF1494,2024-08-10,79.79,116,True
AT51865,QZ1920,QF1631,2024-08-07,50.27,100,True
AT51866,QZ1921,QF1291,2024-08-12,69.8,77,True
AT51867,QZ1921,QF1048,2024-08-19,82.38,91,True
AT51868,QZ1923,QF1043,2024-08-15,75.09,136,True
AT51869,QZ1923,QF1640,2024-08-08,85.43,208,True
AT51870,QZ1923,QF1167,2024-08-20,72.98,208,True
AT51871,QZ1923,QF1673,2024-08-07,83.17,236,True
AT51872,QZ1924,QF1452,2024-08-24,86.64,139,True
AT51873,QZ1926,QF1114,2024-08-01,59.9,378,True
AT51874,QZ1927,QF1304,2024-08-21,53.73,264,True
AT51875,QZ1927,QF1614,2024-07-19,68.68,495,True
AT51876,QZ1927,QF1801,2024-07-08,88.71,322,True
AT51877,QZ1929,QF1885,2024-08-30,76.03,298,True
AT51878,QZ1929,QF1600,2024-08-23,100.0,418,True
AT51879,QZ1932,QF1102,2024-08-24,84.45,43,True
AT51880,QZ1933,QF1938,2024-08-31,84.98,214,True
AT51881,QZ1934,QF1347,2024-08-31,75.28,160,True
AT51882,QZ1934,QF1571,2024-08-29,90.52,92,True
AT51883,QZ1935,QF1938,2024-08-20,84.27,111,True
AT51884,QZ1936,QF1077,2024-07-01,69.7,247,True
AT51885,QZ1938,QF1083,2024-08-17,79.22,325,True
AT51886,QZ1938,QF1763,2024-08-06,80.67,222,True
AT51887,QZ1938,QF1639,2024-08-22,55.28,252,True
AT51888,QZ1938,QF1094,2024-08-08,71.98,319,True
AT51889,QZ1941,QF1898,2024-06-22,70.04,670,True
AT51890,QZ1941,QF1652,2024-06-30,71.35,303,True
AT51891,QZ1942,QF1576,2024-08-29,73.75,42,True
AT51892,QZ1943,QF1596,2024-08-26,78.1,139,True
AT51893,QZ1943,QF1763,2024-08-23,95.82,202,True
AT51894,QZ1943,QF1975,2024-08-27,100.0,143,True
AT51895,QZ1943,QF1327,2024-08-27,68.43,174,True
AT51896,QZ1943,QF1642,2024-08-26,72.25,167,True
AT51897,QZ1943,QF1883,2024-08-26,75.94,211,True
AT51898,QZ1943,QF1943,2024-08-25,63.98,187,True
AT51899,QZ1944,QF1760,2024-08-25,69.89,273,True
AT51900,QZ1944,QF1274,2024-08-31,78.26,266,True
AT51901,QZ1945,QF1821,2024-08-12,70.18,322,True
AT51902,QZ1946,QF1061,2024-08-19,59.03,312,True
AT51903,QZ1948,QF1264,2024-07-22,77.2,283,True
AT51904,QZ1948,QF1783,2024-08-03,77.9,476,True
AT51905,QZ1948,QF1822,2024-07-23,87.12,289,True
AT51906,QZ1948,QF1111,2024-07-24,76.1,480,True
AT51907,QZ1948,QF1783,2024-08-01,61.65,434,True
AT51908,QZ1948,QF1551,2024-07-18,62.09,289,True
AT51909,QZ1948,QF1484,2024-07-23,77.97,354,True
AT51910,QZ1948,QF1435,2024-07-18,52.47,291,True
AT51911,QZ1948,QF1189,2024-07-17,79.29,431,True
AT51912,QZ1948,QF1048,2024-07-23,64.96,394,True
AT51913,QZ1948,QF1592,2024-08-08,73.26,273,True
AT51914,QZ1948,QF1825,2024-07-20,67.07,505,True
AT51915,QZ1951,QF1050,2024-08-28,82.53,165,True
AT51916,QZ1952,QF1674,2024-08-29,80.11,356,True
AT51917,QZ1952,QF1074,2024-08-29,70.03,471,True
AT51918,QZ1955,QF1085,2024-08-21,67.2,218,True
AT51919,QZ1962,QF1245,2024-07-03,61.26,442,True
AT51920,QZ1962,QF1944,2024-08-29,41.1,455,False
AT51921,QZ1965,QF1953,2024-08-26,87.23,175,True
AT51922,QZ1968,QF1596,2024-08-02,52.58,141,True
AT51923,QZ1968,QF1741,2024-08-21,60.09,172,True
AT51924,QZ1969,QF1957,2024-08-29,65.85,89,True
AT51925,QZ1970,QF1314,2024-08-08,82.27,212,True
AT51926,QZ1973,QF1057,2024-08-30,71.77,179,True
AT51927,QZ1973,QF1705,2024-08-31,73.14,257,True
AT51928,QZ1973,QF1188,2024-08-30,58.4,162,True
AT51929,QZ1974,QF1459,2024-08-13,56.43,238,True
AT51930,QZ1975,QF1959,2024-08-11,67.08,364,True
AT51931,QZ1975,QF1898,2024-08-25,59.85,400,True
AT51932,QZ1975,QF1841,2024-08-28,82.13,387,True
AT51933,QZ1975,QF1062,2024-08-23,74.09,422,True
AT51934,QZ1975,QF1678,2024-08-21,78.32,230,True
AT51935,QZ1975,QF1055,2024-08-12,84.86,225,True
AT51936,QZ1975,QF1446,2024-08-12,60.33,209,True
AT51937,QZ1975,QF1727,2024-08-12,70.37,284,True
AT51938,QZ1977,QF1211,2024-08-14,63.04,126,True
AT51939,QZ1977,QF1441,2024-07-23,79.73,253,True
AT51940,QZ1978,QF1747,2024-08-09,78.67,222,True
AT51941,QZ1978,QF1939,2024-07-23,53.13,196,True
AT51942,QZ1978,QF1153,2024-08-19,83.53,144,True
AT51943,QZ1978,QF1774,2024-07-26,68.79,279,True
AT51944,QZ1978,QF1387,2024-08-20,73.89,280,True
AT51945,QZ1978,QF1164,2024-08-26,72.34,241,True
AT51946,QZ1979,QF1773,2024-08-29,80.75,506,True
AT51947,QZ1979,QF1280,2024-08-24,72.18,627,True
AT51948,QZ1979,QF1842,2024-08-28,76.09,474,True
AT51949,QZ1981,QF1948,2024-08-28,59.68,490,True
AT51950,QZ1986,QF1953,2024-08-21,91.21,244,True
AT51951,QZ1987,QF1615,2024-08-05,62.88,354,True
AT51952,QZ1987,QF1048,2024-08-26,52.48,523,True
AT51953,QZ1987,QF1656,2024-08-14,52.92,302,True
AT51954,QZ1987,QF1838,2024-08-07,65.19,335,True
AT51955,QZ1987,QF1139,2024-08-22,56.79,387,True
AT51956,QZ1987,QF1371,2024-08-06,81.49,461,True
AT51957,QZ1989,QF1285,2024-08-30,73.33,269,True
AT51958,QZ1989,QF1227,2024-08-30,77.25,199,True
AT51959,QZ1989,QF1702,2024-08-30,66.7,235,True
AT51960,QZ1990,QF1462,2024-08-17,58.41,182,True
AT51961,QZ1990,QF1232,2024-07-28,42.43,139,False
AT51962,QZ1990,QF1617,2024-07-08,55.93,228,True
AT51963,QZ1993,QF1711,2024-08-07,51.16,442,True
AT51964,QZ1993,QF1905,2024-08-16,73.28,441,True
AT51965,QZ1993,QF1032,2024-08-14,71.42,354,True
AT51966,QZ1993,QF1945,2024-08-18,91.67,362,True
AT51967,QZ1993,QF1423,2024-08-04,66.2,313,True
AT51968,QZ1993,QF1997,2024-08-29,72.92,272,True
AT51969,QZ2001,QF1196,2024-08-12,86.48,112,True
AT51970,QZ2003,QF1950,2024-07-07,68.02,557,True
AT51971,QZ2004,QF1201,2024-07-13,83.02,257,True
AT51972,QZ2005,QF1498,2024-08-16,61.4,160,True
AT51973,QZ2005,QF1934,2024-08-08,81.98,179,True
AT51974,QZ2005,QF1815,2024-08-10,56.29,260,True
AT51975,QZ2005,QF1614,2024-08-28,58.42,204,True
AT51976,QZ2005,QF1538,2024-08-20,67.74,246,True
AT51977,QZ2005,QF1193,2024-08-11,85.44,240,True
AT51978,QZ2005,QF1775,2024-08-05,43.79,235,False
AT51979,QZ2005,QF1029,2024-08-14,62.29,254,True
AT51980,QZ2005,QF1493,2024-08-10,51.13,254,True
AT51981,QZ2005,QF1849,2024-08-14,72.65,247,True
AT51982,QZ2006,QF1869,2024-08-07,68.06,213,True
AT51983,QZ2006,QF1885,2024-08-08,81.58,338,True
AT51984,QZ2006,QF1612,2024-08-12,81.97,287,True
AT51985,QZ2006,QF1407,2024-08-24,98.9,261,True
AT51986,QZ2006,QF1720,2024-08-12,75.25,351,True
AT51987,QZ2006,QF1753,2024-08-12,62.42,279,True
AT51988,QZ2006,QF1126,2024-08-18,73.47,254,True
AT51989,QZ2007,QF1625,2024-08-16,71.79,171,True
AT51990,QZ2007,QF1482,2024-07-04,81.08,250,True
AT51991,QZ2007,QF1620,2024-07-28,71.09,146,True
AT51992,QZ2007,QF1990,2024-07-22,96.39,292,True
AT51993,QZ2007,QF1726,2024-07-20,61.69,161,True
AT51994,QZ2008,QF1477,2024-08-26,58.31,286,True
AT51995,QZ2008,QF1716,2024-08-14,55.72,204,True
AT51996,QZ2009,QF1697,2024-08-11,63.98,401,True
AT51997,QZ2009,QF1073,2024-08-04,58.46,439,True
AT51998,QZ2009,QF1489,2024-08-24,67.86,416,True
AT51999,QZ2010,QF1637,2024-08-01,72.26,433,True
AT52000,QZ2010,QF1135,2024-07-19,78.2,423,True
AT52001,QZ2011,QF1443,2024-08-08,49.29,128,False
AT52002,QZ2012,QF1078,2024-08-27,84.56,336,True
AT52003,QZ2016,QF1814,2024-07-28,82.19,570,True
AT52004,QZ2016,QF1494,2024-07-22,63.41,437,True
AT52005,QZ2016,QF1496,2024-07-14,81.23,765,True
AT52006,QZ2019,QF1503,2024-08-16,83.1,87,True
AT52007,QZ2020,QF1830,2024-08-30,68.04,252,True
AT52008,QZ2020,QF1262,2024-08-29,51.23,130,True
AT52009,QZ2021,QF1886,2024-08-31,52.55,285,True
AT52010,QZ2021,QF1882,2024-08-29,80.55,235,True
AT52011,QZ2021,QF1934,2024-08-29,79.18,182,True
AT52012,QZ2021,QF1673,2024-08-31,51.6,199,True
AT52013,QZ2022,QF1868,2024-08-04,41.81,421,False
AT52014,QZ2023,QF1887,2024-08-14,64.4,329,True
AT52015,QZ2023,QF1654,2024-07-06,67.87,311,True
AT52016,QZ2025,QF1303,2024-07-28,59.34,459,True
AT52017,QZ2025,QF1842,2024-08-15,82.84,491,True
AT52018,QZ2025,QF1394,2024-07-30,78.41,446,True
AT52019,QZ2028,QF1792,2024-07-27,77.53,229,True
AT52020,QZ2028,QF1252,2024-08-23,61.73,260,True
AT52021,QZ2028,QF1693,2024-08-01,64.19,390,True
AT52022,QZ2028,QF1618,2024-08-01,78.2,359,True
AT52023,QZ2030,QF1749,2024-07-26,64.04,95,True
AT52024,QZ2030,QF1178,2024-08-07,54.56,107,True
AT52025,QZ2035,QF1506,2024-08-07,66.22,246,True
AT52026,QZ2040,QF1222,2024-08-23,70.75,206,True
AT52027,QZ2040,QF1084,2024-08-19,44.76,270,False
AT52028,QZ2040,QF1289,2024-08-19,88.18,162,True
AT52029,QZ2040,QF1099,2024-08-21,88.8,187,True
AT52030,QZ2040,QF1560,2024-08-25,100.0,194,True
AT52031,QZ2041,QF1757,2024-08-16,74.18,180,True
AT52032,QZ2041,QF1446,2024-08-15,70.92,132,True
AT52033,QZ2041,QF1886,2024-08-20,75.95,158,True
AT52034,QZ2041,QF1032,2024-08-29,56.04,134,True
AT52035,QZ2041,QF1166,2024-08-29,81.12,197,True
AT52036,QZ2041,QF1765,2024-08-08,71.59,152,True
AT52037,QZ2041,QF1272,2024-08-13,57.88,190,True
AT52038,QZ2042,QF1816,2024-08-27,94.38,304,True
AT52039,QZ2042,QF1943,2024-08-28,72.8,398,True
AT52040,QZ2042,QF1229,2024-08-30,89.37,363,True
AT52041,QZ2045,QF1841,2024-08-26,84.15,140,True
AT52042,QZ2046,QF1802,2024-08-26,69.17,346,True
AT52043,QZ2046,QF1801,2024-08-29,84.44,347,True
AT52044,QZ2046,QF1628,2024-08-22,74.8,390,True
AT52045,QZ2047,QF1160,2024-08-29,60.28,249,True
AT52046,QZ2047,QF1642,2024-08-19,84.54,366,True
AT52047,QZ2049,QF1277,2024-08-04,68.74,429,True
AT52048,QZ2050,QF1992,2024-08-25,86.02,207,True
AT52049,QZ2050,QF1884,2024-08-21,94.5,204,True
AT52050,QZ2050,QF1906,2024-08-17,86.9,227,True
AT52051,QZ2050,QF1220,2024-08-31,89.21,210,True
AT52052,QZ2050,QF1574,2024-08-17,50.04,278,True
AT52053,QZ2051,QF1564,2024-07-31,89.81,200,True
AT52054,QZ2053,QF1525,2024-08-27,67.93,194,True
AT52055,QZ2055,QF1477,2024-08-23,83.01,225,True
AT52056,QZ2055,QF1140,2024-08-26,79.97,268,True
AT52057,QZ2055,QF1016,2024-08-31,81.24,293,True
AT52058,QZ2056,QF1324,2024-08-22,76.9,353,True
AT52059,QZ2056,QF1863,2024-08-01,87.3,445,True
AT52060,QZ2057,QF1567,2024-08-21,75.64,198,True
AT52061,QZ2058,QF1775,2024-08-28,73.73,214,True
AT52062,QZ2058,QF1497,2024-08-28,84.83,203,True
AT52063,QZ2060,QF1216,2024-07-27,80.27,461,True
AT52064,QZ2061,QF1618,2024-08-28,93.7,202,True
AT52065,QZ2061,QF1178,2024-08-29,73.13,129,True
AT52066,QZ2061,QF1024,2024-08-29,90.6,191,True
AT52067,QZ2061,QF1195,2024-08-28,69.81,211,True
AT52068,QZ2061,QF1900,2024-08-30,72.35,191,True
AT52069,QZ2061,QF1770,2024-08-29,93.79,217,True
AT52070,QZ2061,QF1988,2024-08-29,48.8,208,False
AT52071,QZ2062,QF1310,2024-08-09,72.7,449,True
AT52072,QZ2064,QF1752,2024-08-03,49.56,335,False
AT52073,QZ2065,QF1236,2024-08-19,92.46,331,True
AT52074,QZ2065,QF1186,2024-08-20,47.81,271,False
AT52075,QZ2065,QF1712,2024-08-17,69.69,287,True
AT52076,QZ2065,QF1879,2024-08-17,71.51,257,True
AT52077,QZ2070,QF1551,2024-08-31,75.34,489,True
AT52078,QZ2070,QF1575,2024-08-31,71.0,641,True
AT52079,QZ2070,QF1151,2024-08-31,71.53,357,True
AT52080,QZ2070,QF1034,2024-08-31,65.0,463,True
AT52081,QZ2070,QF1271,2024-08-31,87.52,605,True
AT52082,QZ2070,QF1455,2024-08-31,62.99,747,True
AT52083,QZ2070,QF1482,2024-08-31,63.18,541,True
AT52084,QZ2070,QF1846,2024-08-31,53.69,406,True
AT52085,QZ2071,QF1746,2024-08-09,61.76,315,True
AT52086,QZ2075,QF1868,2024-08-01,84.17,219,True
AT52087,QZ2075,QF1557,2024-08-29,71.51,147,True
AT52088,QZ2075,QF1758,2024-08-13,57.61,167,True
AT52089,QZ2076,QF1919,2024-08-30,79.85,214,True
AT52090,QZ2077,QF1027,2024-08-22,80.76,274,True
AT52091,QZ2077,QF1599,2024-08-24,66.81,397,True
AT52092,QZ2079,QF1893,2024-08-01,100.0,407,True
AT52093,QZ2079,QF1652,2024-07-15,65.1,493,True
AT52094,QZ2079,QF1825,2024-08-13,37.53,297,False
AT52095,QZ2079,QF1552,2024-07-17,65.56,507,True
AT52096,QZ2079,QF1480,2024-07-19,87.12,325,True
AT52097,QZ2079,QF1426,2024-07-18,67.37,497,True
AT52098,QZ2079,QF1637,2024-07-09,85.67,487,True
AT52099,QZ2079,QF1873,2024-08-10,69.17,302,True
AT52100,QZ2080,QF1229,2024-08-02,80.53,134,True
AT52101,QZ2080,QF1740,2024-08-23,81.51,207,True
AT52102,QZ2080,QF1982,2024-08-04,79.04,121,True
AT52103,QZ2081,QF1668,2024-08-29,66.47,235,True
AT52104,QZ2081,QF1815,2024-08-24,80.18,225,True
AT52105,QZ2081,QF1293,2024-08-26,68.07,273,True
AT52106,QZ2081,QF1538,2024-08-26,69.84,254,True
AT52107,QZ2082,QF1912,2024-08-22,79.7,363,True
AT52108,QZ2084,QF1173,2024-08-20,81.23,280,True
AT52109,QZ2084,QF1965,2024-08-06,80.35,381,True
AT52110,QZ2084,QF1310,2024-08-26,73.07,313,True
AT52111,QZ2084,QF1083,2024-08-15,71.3,365,True
AT52112,QZ2084,QF1367,2024-08-08,71.09,355,True
AT52113,QZ2084,QF1365,2024-08-10,49.78,237,False
AT52114,QZ2085,QF1949,2024-07-28,75.61,271,True
AT52115,QZ2085,QF1111,2024-08-06,58.08,183,True
AT52116,QZ2085,QF1189,2024-07-27,93.09,276,True
AT52117,QZ2086,QF1413,2024-08-30,62.06,235,True
AT52118,QZ2086,QF1640,2024-08-26,60.88,279,True
AT52119,QZ2086,QF1787,2024-08-21,59.75,203,True
AT52120,QZ2086,QF1499,2024-08-29,73.99,312,True
AT52121,QZ2087,QF1894,2024-08-31,72.07,161,True
AT52122,QZ2087,QF1176,2024-08-31,67.74,232,True
AT52123,QZ2087,QF1948,2024-08-31,59.25,160,True
AT52124,QZ2087,QF1818,2024-08-31,78.22,131,True
AT52125,QZ2089,QF1178,2024-08-09,71.56,243,True
AT52126,QZ2089,QF1624,2024-08-17,62.13,349,True
AT52127,QZ2090,QF1843,2024-08-22,86.97,191,True
AT52128,QZ2091,QF1300,2024-08-14,64.11,250,True
AT52129,QZ2092,QF1932,2024-08-22,70.58,284,True
AT52130,QZ2092,QF1560,2024-08-22,95.86,489,True
AT52131,QZ2093,QF1510,2024-07-12,71.86,194,True
AT52132,QZ2093,QF1101,2024-07-29,78.28,226,True
AT52133,QZ2093,QF1683,2024-08-13,67.75,350,True
AT52134,QZ2093,QF1242,2024-07-23,52.89,350,True
AT52135,QZ2093,QF1373,2024-08-24,55.71,274,True
AT52136,QZ2099,QF1145,2024-08-20,88.12,223,True
AT52137,QZ2099,QF1789,2024-08-17,61.73,271,True
AT52138,QZ2099,QF1457,2024-08-17,65.79,388,True
AT52139,QZ2099,QF1799,2024-08-22,51.32,282,True
AT52140,QZ2100,QF1813,2024-08-29,94.81,331,True
AT52141,QZ2102,QF1976,2024-07-22,72.39,277,True
AT52142,QZ2103,QF1052,2024-08-19,89.29,436,True
AT52143,QZ2104,QF1734,2024-08-31,76.46,158,True
AT52144,QZ2107,QF1296,2024-08-08,63.11,187,True
AT52145,QZ2111,QF1103,2024-08-04,64.97,323,True
AT52146,QZ2112,QF1818,2024-08-14,85.87,198,True
AT52147,QZ2113,QF1564,2024-08-21,60.16,445,True
AT52148,QZ2113,QF1580,2024-08-26,65.41,396,True
AT52149,QZ2114,QF1647,2024-08-29,86.24,373,True
AT52150,QZ2114,QF1532,2024-08-31,93.05,372,True
AT52151,QZ2114,QF1625,2024-08-07,70.96,742,True
AT52152,QZ2114,QF1717,2024-08-18,56.57,558,True
AT52153,QZ2114,QF1380,2024-08-31,62.38,665,True
AT52154,QZ2114,QF1639,2024-08-12,88.66,351,True
AT52155,QZ2114,QF1667,2024-08-17,71.92,636,True
AT52156,QZ2114,QF1648,2024-08-17,67.53,549,True
AT52157,QZ2115,QF1414,2024-08-31,67.31,177,True
AT52158,QZ2117,QF1628,2024-08-29,91.98,312,True
AT52159,QZ2118,QF1900,2024-08-22,65.6,458,True
AT52160,QZ2118,QF1542,2024-08-12,47.22,477,False
AT52161,QZ2118,QF1967,2024-08-10,82.52,262,True
AT52162,QZ2118,QF1983,2024-08-11,76.29,356,True
AT52163,QZ2118,QF1289,2024-08-11,72.12,435,True
AT52164,QZ2118,QF1487,2024-08-11,43.0,280,False
AT52165,QZ2118,QF1580,2024-08-10,71.76,522,True
AT52166,QZ2118,QF1517,2024-08-10,73.48,488,True
AT52167,QZ2123,QF1217,2024-08-27,53.63,207,True
AT52168,QZ2124,QF1007,2024-08-03,63.96,95,True
AT52169,QZ2124,QF1435,2024-07-28,74.02,67,True
AT52170,QZ2124,QF1595,2024-08-19,100.0,61,True
AT52171,QZ2124,QF1430,2024-07-30,72.87,106,True
AT52172,QZ2125,QF1245,2024-08-15,62.06,298,True
AT52173,QZ2125,QF1532,2024-08-07,77.86,298,True
AT52174,QZ2125,QF1107,2024-08-14,78.61,412,True
AT52175,QZ2125,QF1357,2024-08-12,77.39,402,True
AT52176,QZ2125,QF1369,2024-08-20,78.5,213,True
AT52177,QZ2126,QF1808,2024-08-03,73.97,296,True
AT52178,QZ2126,QF1083,2024-08-19,59.3,271,True
AT52179,QZ2127,QF1227,2024-08-30,63.33,224,True
AT52180,QZ2127,QF1841,2024-08-30,72.2,293,True
AT52181,QZ2127,QF1993,2024-08-29,80.36,232,True
AT52182,QZ2127,QF1980,2024-08-29,64.51,281,True
AT52183,QZ2127,QF1892,2024-08-29,74.79,182,True
AT52184,QZ2128,QF1802,2024-08-30,70.01,348,True
AT52185,QZ2128,QF1705,2024-08-30,71.88,366,True
AT52186,QZ2131,QF1147,2024-08-15,58.62,132,True
AT52187,QZ2132,QF1868,2024-08-28,75.87,342,True
AT52188,QZ2133,QF1883,2024-07-25,72.43,193,True
AT52189,QZ2134,QF1865,2024-08-31,70.64,212,True
AT52190,QZ2134,QF1284,2024-08-29,95.08,330,True
AT52191,QZ2135,QF1201,2024-08-16,67.26,422,True
AT52192,QZ2135,QF1775,2024-07-03,92.88,383,True
AT52193,QZ2135,QF1696,2024-07-27,100.0,441,True
AT52194,QZ2135,QF1071,2024-07-04,76.07,261,True
AT52195,QZ2135,QF1196,2024-07-03,83.64,492,True
AT52196,QZ2135,QF1705,2024-08-02,51.26,267,True
AT52197,QZ2135,QF1916,2024-08-14,77.38,428,True
AT52198,QZ2135,QF1252,2024-08-31,74.06,465,True
AT52199,QZ2135,QF1799,2024-07-10,71.75,255,True
AT52200,QZ2135,QF1582,2024-07-29,91.99,246,True
AT52201,QZ2135,QF1220,2024-08-11,85.57,408,True
AT52202,QZ2135,QF1920,2024-08-20,65.76,271,True
AT52203,QZ2135,QF1654,2024-08-03,69.46,435,True
AT52204,QZ2135,QF1078,2024-07-14,79.84,444,True
AT52205,QZ2135,QF1592,2024-07-26,56.15,447,True
AT52206,QZ2138,QF1230,2024-08-09,93.43,278,True
AT52207,QZ2138,QF1516,2024-08-29,75.33,346,True
AT52208,QZ2138,QF1846,2024-08-08,71.99,430,True
AT52209,QZ2138,QF1262,2024-08-10,68.42,333,True
AT52210,QZ2139,QF1778,2024-08-22,51.9,164,True
AT52211,QZ2139,QF1752,2024-08-16,71.24,142,True
AT52212,QZ2139,QF1080,2024-08-15,72.16,232,True
AT52213,QZ2139,QF1911,2024-08-06,68.58,209,True
AT52214,QZ2139,QF1525,2024-08-13,74.68,252,True
AT52215,QZ2140,QF1724,2024-08-16,38.01,57,False
AT52216,QZ2140,QF1590,2024-08-21,53.61,89,True
AT52217,QZ2140,QF1215,2024-08-17,72.63,74,True
AT52218,QZ2141,QF1090,2024-08-30,61.05,178,True
AT52219,QZ2142,QF1899,2024-08-23,39.05,174,False
AT52220,QZ2142,QF1027,2024-08-27,63.85,127,True
AT52221,QZ2145,QF1380,2024-08-28,56.04,292,True
AT52222,QZ2145,QF1838,2024-08-18,50.58,296,True
AT52223,QZ2145,QF1608,2024-08-29,68.43,263,True
AT52224,QZ2145,QF1080,2024-08-28,68.84,287,True
AT52225,QZ2145,QF1035,2024-08-21,71.99,445,True
AT52226,QZ2145,QF1327,2024-08-23,30.08,457,False
AT52227,QZ2146,QF1324,2024-08-08,71.66,213,True
AT52228,QZ2148,QF1554,2024-08-13,72.04,123,True
AT52229,QZ2149,QF1479,2024-08-08,75.86,396,True
