question_id,quiz_id,creator_id,creation_date,topic,question_type,bloom_level,difficulty_score
QS11242,QZ1159,QF1051,2024-06-20,Language,MCQ,Apply,2.31
QS11243,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Understand,3.15
QS11244,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Evaluate,5.0
QS11245,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Apply,3.37
QS11246,QZ1160,QF1051,2024-08-27,Chemistry,Open,Remember,3.17
QS11247,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Understand,2.78
QS11248,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Analyze,4.59
QS11249,QZ1160,QF1051,2024-08-27,Chemistry,MCQ,Understand,3.73
QS11250,QZ1161,QF1051,2024-04-17,Language,Open,Analyze,3.49
QS11251,QZ1161,QF1051,2024-04-17,Language,Open,Apply,3.5
QS11252,QZ1161,QF1051,2024-04-17,Language,Open,Understand,3.26
QS11253,QZ1161,QF1051,2024-04-17,Language,MCQ,Understand,2.67
QS11254,QZ1161,QF1051,2024-04-17,Language,MCQ,Understand,1.39
QS11255,QZ1161,QF1051,2024-04-17,Language,MCQ,Evaluate,3.76
QS11256,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,3.01
QS11257,QZ1162,QF1051,2024-04-09,Physics,MCQ,Evaluate,4.64
QS11258,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,3.93
QS11259,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,4.31
QS11260,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,2.83
QS11261,QZ1162,QF1051,2024-04-09,Physics,MCQ,Apply,3.17
QS11262,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,2.63
QS11263,QZ1162,QF1051,2024-04-09,Physics,MCQ,Understand,1.72
QS11264,QZ1162,QF1051,2024-04-09,Physics,MCQ,Apply,3.86
QS11265,QZ1162,QF1051,2024-04-09,Physics,MCQ,Evaluate,5.0
QS11266,QZ1163,QF1052,2024-05-17,Programming,Open,Create,5.0
QS11267,QZ1163,QF1052,2024-05-17,Programming,MCQ,Remember,1.0
QS11268,QZ1163,QF1052,2024-05-17,Programming,MCQ,Remember,1.66
QS11269,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,1.0
QS11270,QZ1164,QF1052,2024-05-15,English,MCQ,Remember,1.0
QS11271,QZ1164,QF1052,2024-05-15,English,MCQ,Apply,2.7
QS11272,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,2.13
QS11273,QZ1164,QF1052,2024-05-15,English,MCQ,Remember,1.0
QS11274,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,3.55
QS11275,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,2.22
QS11276,QZ1164,QF1052,2024-05-15,English,MCQ,Evaluate,4.08
QS11277,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,2.23
QS11278,QZ1164,QF1052,2024-05-15,English,MCQ,Understand,2.53
QS11279,QZ1165,QF1052,2024-05-05,Programming,MCQ,Remember,3.47
QS11280,QZ1165,QF1052,2024-05-05,Programming,MCQ,Apply,2.28
QS11281,QZ1165,QF1052,2024-05-05,Programming,MCQ,Remember,2.09
QS11282,QZ1165,QF1052,2024-05-05,Programming,MCQ,Analyze,4.11
QS11283,QZ1165,QF1052,2024-05-05,Programming,MCQ,Understand,1.66
QS11284,QZ1165,QF1052,2024-05-05,Programming,MCQ,Apply,2.74
QS11285,QZ1166,QF1053,2024-06-21,Language,MCQ,Apply,2.3
QS11286,QZ1166,QF1053,2024-06-21,Language,Open,Understand,2.0
QS11287,QZ1166,QF1053,2024-06-21,Language,Open,Understand,2.72
QS11288,QZ1166,QF1053,2024-06-21,Language,MCQ,Remember,1.77
QS11289,QZ1166,QF1053,2024-06-21,Language,Open,Understand,4.15
QS11290,QZ1166,QF1053,2024-06-21,Language,MCQ,Understand,2.81
QS11291,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Understand,3.17
QS11292,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Create,4.42
QS11293,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Apply,3.05
QS11294,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Understand,2.09
QS11295,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Understand,2.52
QS11296,QZ1167,QF1053,2024-08-17,General Knowledge,MCQ,Remember,1.0
QS11297,QZ1168,QF1054,2024-08-16,Biology,MCQ,Evaluate,4.74
QS11298,QZ1168,QF1054,2024-08-16,Biology,MCQ,Analyze,3.43
QS11299,QZ1168,QF1054,2024-08-16,Biology,MCQ,Remember,1.07
QS11300,QZ1168,QF1054,2024-08-16,Biology,MCQ,Remember,1.71
QS11301,QZ1168,QF1054,2024-08-16,Biology,MCQ,Remember,1.0
QS11302,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Apply,3.55
QS11303,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Understand,2.03
QS11304,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Understand,2.62
QS11305,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Remember,1.1
QS11306,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Understand,1.97
QS11307,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Understand,3.28
QS11308,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Create,5.0
QS11309,QZ1169,QF1057,2024-08-07,Chemistry,MCQ,Understand,2.98
QS11310,QZ1170,QF1058,2024-06-09,History,Open,Remember,1.75
QS11311,QZ1170,QF1058,2024-06-09,History,MCQ,Understand,1.53
QS11312,QZ1170,QF1058,2024-06-09,History,MCQ,Remember,2.94
QS11313,QZ1170,QF1058,2024-06-09,History,Open,Understand,2.68
QS11314,QZ1170,QF1058,2024-06-09,History,MCQ,Remember,3.44
QS11315,QZ1170,QF1058,2024-06-09,History,MCQ,Apply,4.09
QS11316,QZ1170,QF1058,2024-06-09,History,MCQ,Evaluate,4.59
QS11317,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Remember,2.1
QS11318,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Apply,3.29
QS11319,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Analyze,5.0
QS11320,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Evaluate,3.83
QS11321,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Apply,4.57
QS11322,QZ1171,QF1058,2024-06-24,Chemistry,MCQ,Apply,3.72
QS11323,QZ1172,QF1058,2024-07-26,Language,MCQ,Apply,2.8
QS11324,QZ1172,QF1058,2024-07-26,Language,MCQ,Understand,2.55
QS11325,QZ1172,QF1058,2024-07-26,Language,MCQ,Analyze,4.69
QS11326,QZ1172,QF1058,2024-07-26,Language,MCQ,Apply,3.95
QS11327,QZ1172,QF1058,2024-07-26,Language,MCQ,Understand,2.37
QS11328,QZ1173,QF1058,2024-08-30,Language,MCQ,Remember,1.87
QS11329,QZ1173,QF1058,2024-08-30,Language,MCQ,Evaluate,4.82
QS11330,QZ1173,QF1058,2024-08-30,Language,MCQ,Analyze,4.27
QS11331,QZ1174,QF1058,2024-07-22,Mathematics,Open,Understand,2.69
QS11332,QZ1174,QF1058,2024-07-22,Mathematics,MCQ,Remember,1.66
QS11333,QZ1174,QF1058,2024-07-22,Mathematics,MCQ,Apply,3.16
QS11334,QZ1174,QF1058,2024-07-22,Mathematics,MCQ,Remember,2.2
QS11335,QZ1174,QF1058,2024-07-22,Mathematics,Open,Apply,2.64
QS11336,QZ1174,QF1058,2024-07-22,Mathematics,MCQ,Understand,2.79
QS11337,QZ1174,QF1058,2024-07-22,Mathematics,Open,Understand,3.4
QS11338,QZ1174,QF1058,2024-07-22,Mathematics,Open,Understand,2.36
QS11339,QZ1174,QF1058,2024-07-22,Mathematics,Open,Analyze,2.5
QS11340,QZ1174,QF1058,2024-07-22,Mathematics,MCQ,Remember,2.45
QS11341,QZ1174,QF1058,2024-07-22,Mathematics,Open,Understand,3.49
QS11342,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Remember,2.19
QS11343,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Remember,1.25
QS11344,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Remember,3.28
QS11345,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Understand,1.0
QS11346,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Apply,2.1
QS11347,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Analyze,4.74
QS11348,QZ1175,QF1058,2024-08-16,General Knowledge,MCQ,Apply,3.84
QS11349,QZ1176,QF1058,2024-07-29,History,MCQ,Create,5.0
QS11350,QZ1176,QF1058,2024-07-29,History,MCQ,Apply,3.89
QS11351,QZ1176,QF1058,2024-07-29,History,MCQ,Understand,1.43
QS11352,QZ1176,QF1058,2024-07-29,History,MCQ,Understand,3.55
QS11353,QZ1176,QF1058,2024-07-29,History,MCQ,Apply,5.0
QS11354,QZ1176,QF1058,2024-07-29,History,MCQ,Remember,1.95
QS11355,QZ1176,QF1058,2024-07-29,History,MCQ,Understand,2.42
QS11356,QZ1176,QF1058,2024-07-29,History,MCQ,Remember,1.9
QS11357,QZ1176,QF1058,2024-07-29,History,MCQ,Analyze,3.88
QS11358,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Analyze,5.0
QS11359,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Remember,1.71
QS11360,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Analyze,3.13
QS11361,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Remember,2.55
QS11362,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Understand,2.22
QS11363,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Understand,2.56
QS11364,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Apply,3.22
QS11365,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Analyze,4.3
QS11366,QZ1177,QF1058,2024-08-18,Business Studies,MCQ,Understand,2.54
QS11367,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Remember,1.62
QS11368,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Understand,3.83
QS11369,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Understand,3.26
QS11370,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Analyze,4.36
QS11371,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Apply,2.72
QS11372,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Understand,1.72
QS11373,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Understand,1.98
QS11374,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Remember,2.93
QS11375,QZ1178,QF1059,2024-08-17,Mathematics,MCQ,Understand,1.65
QS11376,QZ1179,QF1059,2024-07-02,Physics,MCQ,Remember,2.25
QS11377,QZ1179,QF1059,2024-07-02,Physics,Open,Apply,2.91
QS11378,QZ1179,QF1059,2024-07-02,Physics,MCQ,Understand,1.0
QS11379,QZ1179,QF1059,2024-07-02,Physics,MCQ,Understand,4.3
QS11380,QZ1179,QF1059,2024-07-02,Physics,MCQ,Create,4.93
QS11381,QZ1179,QF1059,2024-07-02,Physics,MCQ,Evaluate,5.0
QS11382,QZ1179,QF1059,2024-07-02,Physics,Open,Create,5.0
QS11383,QZ1179,QF1059,2024-07-02,Physics,MCQ,Create,3.82
QS11384,QZ1179,QF1059,2024-07-02,Physics,Open,Analyze,2.41
QS11385,QZ1179,QF1059,2024-07-02,Physics,MCQ,Apply,3.33
QS11386,QZ1180,QF1059,2024-06-19,History,MCQ,Understand,1.0
QS11387,QZ1180,QF1059,2024-06-19,History,MCQ,Remember,3.31
QS11388,QZ1180,QF1059,2024-06-19,History,MCQ,Understand,3.46
QS11389,QZ1180,QF1059,2024-06-19,History,MCQ,Evaluate,5.0
QS11390,QZ1180,QF1059,2024-06-19,History,MCQ,Understand,3.12
QS11391,QZ1180,QF1059,2024-06-19,History,MCQ,Create,5.0
QS11392,QZ1180,QF1059,2024-06-19,History,MCQ,Remember,2.23
QS11393,QZ1180,QF1059,2024-06-19,History,MCQ,Remember,1.2
QS11394,QZ1180,QF1059,2024-06-19,History,MCQ,Evaluate,3.65
QS11395,QZ1180,QF1059,2024-06-19,History,MCQ,Remember,1.85
QS11396,QZ1181,QF1059,2024-05-20,English,Open,Apply,4.05
QS11397,QZ1181,QF1059,2024-05-20,English,Open,Remember,2.77
QS11398,QZ1181,QF1059,2024-05-20,English,Open,Analyze,4.38
QS11399,QZ1181,QF1059,2024-05-20,English,MCQ,Understand,4.06
QS11400,QZ1182,QF1059,2024-07-04,Biology,MCQ,Understand,2.57
QS11401,QZ1182,QF1059,2024-07-04,Biology,MCQ,Evaluate,4.55
QS11402,QZ1182,QF1059,2024-07-04,Biology,Open,Remember,1.33
QS11403,QZ1182,QF1059,2024-07-04,Biology,MCQ,Evaluate,5.0
QS11404,QZ1182,QF1059,2024-07-04,Biology,MCQ,Analyze,3.62
QS11405,QZ1182,QF1059,2024-07-04,Biology,Open,Remember,1.93
QS11406,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Remember,1.0
QS11407,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Understand,3.16
QS11408,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Analyze,2.88
QS11409,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Remember,1.38
QS11410,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Analyze,3.69
QS11411,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Understand,1.74
QS11412,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Apply,4.12
QS11413,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Remember,2.39
QS11414,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Remember,1.42
QS11415,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Remember,1.64
QS11416,QZ1183,QF1059,2024-04-02,Mathematics,MCQ,Understand,4.27
QS11417,QZ1184,QF1059,2024-08-01,Biology,MCQ,Understand,2.67
QS11418,QZ1184,QF1059,2024-08-01,Biology,MCQ,Remember,2.14
QS11419,QZ1184,QF1059,2024-08-01,Biology,MCQ,Analyze,4.36
QS11420,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Analyze,3.47
QS11421,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Analyze,3.32
QS11422,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Remember,1.0
QS11423,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Understand,1.95
QS11424,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Apply,3.89
QS11425,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Remember,1.0
QS11426,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Analyze,4.96
QS11427,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Apply,2.18
QS11428,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Remember,2.22
QS11429,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Understand,3.32
QS11430,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Remember,1.51
QS11431,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Analyze,2.91
QS11432,QZ1185,QF1059,2024-06-19,General Knowledge,MCQ,Apply,2.93
QS11433,QZ1186,QF1059,2024-06-16,Physics,MCQ,Understand,2.4
QS11434,QZ1186,QF1059,2024-06-16,Physics,MCQ,Remember,2.25
QS11435,QZ1186,QF1059,2024-06-16,Physics,MCQ,Analyze,3.55
QS11436,QZ1186,QF1059,2024-06-16,Physics,MCQ,Evaluate,4.65
QS11437,QZ1186,QF1059,2024-06-16,Physics,MCQ,Apply,4.23
QS11438,QZ1186,QF1059,2024-06-16,Physics,MCQ,Understand,2.66
QS11439,QZ1186,QF1059,2024-06-16,Physics,MCQ,Remember,2.04
QS11440,QZ1186,QF1059,2024-06-16,Physics,MCQ,Understand,1.13
QS11441,QZ1186,QF1059,2024-06-16,Physics,MCQ,Analyze,4.11
QS11442,QZ1186,QF1059,2024-06-16,Physics,MCQ,Analyze,4.89
QS11443,QZ1186,QF1059,2024-06-16,Physics,MCQ,Remember,1.91
QS11444,QZ1186,QF1059,2024-06-16,Physics,MCQ,Apply,3.05
QS11445,QZ1186,QF1059,2024-06-16,Physics,MCQ,Understand,2.3
QS11446,QZ1186,QF1059,2024-06-16,Physics,MCQ,Remember,2.56
QS11447,QZ1187,QF1059,2024-07-08,Physics,MCQ,Remember,1.0
QS11448,QZ1187,QF1059,2024-07-08,Physics,MCQ,Understand,3.01
QS11449,QZ1187,QF1059,2024-07-08,Physics,MCQ,Remember,1.0
QS11450,QZ1187,QF1059,2024-07-08,Physics,MCQ,Remember,1.0
QS11451,QZ1187,QF1059,2024-07-08,Physics,MCQ,Remember,2.13
QS11452,QZ1187,QF1059,2024-07-08,Physics,MCQ,Analyze,3.73
QS11453,QZ1187,QF1059,2024-07-08,Physics,MCQ,Apply,2.41
QS11454,QZ1187,QF1059,2024-07-08,Physics,MCQ,Understand,3.25
QS11455,QZ1187,QF1059,2024-07-08,Physics,MCQ,Apply,3.23
QS11456,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Apply,2.81
QS11457,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Remember,1.51
QS11458,QZ1188,QF1059,2024-08-14,Business Studies,Open,Remember,1.0
QS11459,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Apply,2.26
QS11460,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Apply,2.28
QS11461,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Remember,1.66
QS11462,QZ1188,QF1059,2024-08-14,Business Studies,MCQ,Evaluate,4.9
QS11463,QZ1189,QF1059,2024-08-03,Physics,MCQ,Remember,1.11
QS11464,QZ1189,QF1059,2024-08-03,Physics,MCQ,Remember,2.98
QS11465,QZ1189,QF1059,2024-08-03,Physics,MCQ,Evaluate,4.77
QS11466,QZ1189,QF1059,2024-08-03,Physics,MCQ,Apply,2.99
QS11467,QZ1189,QF1059,2024-08-03,Physics,MCQ,Understand,1.98
QS11468,QZ1189,QF1059,2024-08-03,Physics,MCQ,Remember,1.15
QS11469,QZ1189,QF1059,2024-08-03,Physics,MCQ,Apply,2.8
QS11470,QZ1189,QF1059,2024-08-03,Physics,MCQ,Understand,1.0
QS11471,QZ1189,QF1059,2024-08-03,Physics,MCQ,Create,4.86
QS11472,QZ1189,QF1059,2024-08-03,Physics,MCQ,Remember,3.38
QS11473,QZ1189,QF1059,2024-08-03,Physics,MCQ,Apply,3.3
QS11474,QZ1189,QF1059,2024-08-03,Physics,MCQ,Evaluate,3.87
QS11475,QZ1189,QF1059,2024-08-03,Physics,MCQ,Remember,1.0
QS11476,QZ1189,QF1059,2024-08-03,Physics,MCQ,Apply,2.56
QS11477,QZ1189,QF1059,2024-08-03,Physics,MCQ,Understand,2.2
QS11478,QZ1190,QF1062,2024-08-01,Language,MCQ,Create,5.0
QS11479,QZ1190,QF1062,2024-08-01,Language,MCQ,Evaluate,5.0
QS11480,QZ1190,QF1062,2024-08-01,Language,MCQ,Understand,2.28
QS11481,QZ1190,QF1062,2024-08-01,Language,MCQ,Understand,3.61
QS11482,QZ1190,QF1062,2024-08-01,Language,MCQ,Remember,2.49
QS11483,QZ1190,QF1062,2024-08-01,Language,MCQ,Apply,2.78
QS11484,QZ1190,QF1062,2024-08-01,Language,MCQ,Understand,1.74
QS11485,QZ1190,QF1062,2024-08-01,Language,MCQ,Understand,2.01
QS11486,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Apply,1.39
QS11487,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,3.11
QS11488,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Apply,3.19
QS11489,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Analyze,4.59
QS11490,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,2.49
QS11491,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,2.18
QS11492,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Apply,2.62
QS11493,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,1.88
QS11494,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Remember,1.59
QS11495,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,2.99
QS11496,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Understand,2.64
QS11497,QZ1191,QF1062,2024-04-07,Chemistry,MCQ,Remember,3.18
QS11498,QZ1192,QF1063,2024-07-04,Chemistry,MCQ,Remember,3.19
QS11499,QZ1192,QF1063,2024-07-04,Chemistry,MCQ,Apply,3.72
QS11500,QZ1192,QF1063,2024-07-04,Chemistry,MCQ,Understand,3.05
QS11501,QZ1192,QF1063,2024-07-04,Chemistry,MCQ,Remember,2.71
QS11502,QZ1193,QF1064,2024-04-26,Programming,MCQ,Understand,3.4
QS11503,QZ1193,QF1064,2024-04-26,Programming,MCQ,Understand,2.8
QS11504,QZ1193,QF1064,2024-04-26,Programming,MCQ,Apply,3.44
QS11505,QZ1193,QF1064,2024-04-26,Programming,Open,Remember,1.41
QS11506,QZ1193,QF1064,2024-04-26,Programming,MCQ,Remember,1.7
QS11507,QZ1193,QF1064,2024-04-26,Programming,MCQ,Understand,2.56
QS11508,QZ1193,QF1064,2024-04-26,Programming,Open,Remember,3.2
QS11509,QZ1193,QF1064,2024-04-26,Programming,MCQ,Understand,1.74
QS11510,QZ1193,QF1064,2024-04-26,Programming,MCQ,Remember,1.36
QS11511,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Understand,3.17
QS11512,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Analyze,3.02
QS11513,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Understand,1.9
QS11514,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Remember,3.24
QS11515,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Understand,3.08
QS11516,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Remember,2.09
QS11517,QZ1194,QF1064,2024-07-07,Business Studies,MCQ,Understand,2.68
QS11518,QZ1195,QF1064,2024-06-05,Language,Open,Remember,2.18
QS11519,QZ1195,QF1064,2024-06-05,Language,MCQ,Analyze,5.0
QS11520,QZ1195,QF1064,2024-06-05,Language,MCQ,Apply,2.74
QS11521,QZ1195,QF1064,2024-06-05,Language,MCQ,Remember,2.89
QS11522,QZ1195,QF1064,2024-06-05,Language,Open,Understand,1.54
QS11523,QZ1195,QF1064,2024-06-05,Language,MCQ,Remember,2.19
QS11524,QZ1195,QF1064,2024-06-05,Language,MCQ,Understand,1.4
QS11525,QZ1195,QF1064,2024-06-05,Language,Open,Remember,2.0
QS11526,QZ1195,QF1064,2024-06-05,Language,Open,Analyze,5.0
QS11527,QZ1195,QF1064,2024-06-05,Language,Open,Remember,1.75
QS11528,QZ1195,QF1064,2024-06-05,Language,MCQ,Analyze,3.35
QS11529,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Remember,2.36
QS11530,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Remember,2.68
QS11531,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Apply,2.67
QS11532,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Remember,2.8
QS11533,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Evaluate,3.79
QS11534,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Understand,2.36
QS11535,QZ1196,QF1064,2024-08-05,Chemistry,MCQ,Analyze,3.22
QS11536,QZ1197,QF1064,2024-08-31,English,MCQ,Remember,3.09
QS11537,QZ1197,QF1064,2024-08-31,English,MCQ,Understand,2.31
QS11538,QZ1197,QF1064,2024-08-31,English,MCQ,Understand,1.36
QS11539,QZ1197,QF1064,2024-08-31,English,MCQ,Understand,3.66
QS11540,QZ1197,QF1064,2024-08-31,English,MCQ,Apply,3.26
QS11541,QZ1197,QF1064,2024-08-31,English,MCQ,Analyze,4.37
QS11542,QZ1197,QF1064,2024-08-31,English,MCQ,Remember,2.01
QS11543,QZ1197,QF1064,2024-08-31,English,MCQ,Remember,1.0
QS11544,QZ1197,QF1064,2024-08-31,English,MCQ,Remember,1.72
QS11545,QZ1197,QF1064,2024-08-31,English,MCQ,Remember,2.01
QS11546,QZ1197,QF1064,2024-08-31,English,MCQ,Understand,3.2
QS11547,QZ1197,QF1064,2024-08-31,English,MCQ,Apply,3.3
QS11548,QZ1198,QF1065,2024-05-02,Language,MCQ,Understand,2.49
QS11549,QZ1198,QF1065,2024-05-02,Language,MCQ,Analyze,2.98
QS11550,QZ1198,QF1065,2024-05-02,Language,MCQ,Analyze,4.29
QS11551,QZ1198,QF1065,2024-05-02,Language,MCQ,Understand,3.16
QS11552,QZ1198,QF1065,2024-05-02,Language,MCQ,Evaluate,5.0
QS11553,QZ1198,QF1065,2024-05-02,Language,Open,Create,4.77
QS11554,QZ1198,QF1065,2024-05-02,Language,Open,Analyze,4.16
QS11555,QZ1198,QF1065,2024-05-02,Language,MCQ,Create,5.0
QS11556,QZ1198,QF1065,2024-05-02,Language,Open,Understand,1.78
QS11557,QZ1198,QF1065,2024-05-02,Language,MCQ,Understand,2.69
QS11558,QZ1198,QF1065,2024-05-02,Language,MCQ,Create,5.0
QS11559,QZ1198,QF1065,2024-05-02,Language,MCQ,Apply,3.15
QS11560,QZ1198,QF1065,2024-05-02,Language,MCQ,Apply,4.1
QS11561,QZ1198,QF1065,2024-05-02,Language,Open,Remember,2.06
QS11562,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Apply,4.34
QS11563,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Apply,2.54
QS11564,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Understand,1.02
QS11565,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Evaluate,5.0
QS11566,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Remember,2.58
QS11567,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Analyze,4.06
QS11568,QZ1199,QF1065,2024-07-30,General Knowledge,MCQ,Remember,2.84
QS11569,QZ1200,QF1065,2024-08-12,Computer Science,Open,Understand,2.75
QS11570,QZ1200,QF1065,2024-08-12,Computer Science,Open,Understand,1.68
QS11571,QZ1200,QF1065,2024-08-12,Computer Science,MCQ,Remember,2.51
QS11572,QZ1200,QF1065,2024-08-12,Computer Science,MCQ,Apply,2.98
QS11573,QZ1200,QF1065,2024-08-12,Computer Science,MCQ,Evaluate,4.18
QS11574,QZ1200,QF1065,2024-08-12,Computer Science,MCQ,Understand,2.31
QS11575,QZ1201,QF1065,2024-07-09,Biology,MCQ,Understand,3.39
QS11576,QZ1201,QF1065,2024-07-09,Biology,MCQ,Remember,3.6
QS11577,QZ1201,QF1065,2024-07-09,Biology,MCQ,Evaluate,4.15
QS11578,QZ1201,QF1065,2024-07-09,Biology,MCQ,Analyze,3.0
QS11579,QZ1201,QF1065,2024-07-09,Biology,MCQ,Understand,1.92
QS11580,QZ1201,QF1065,2024-07-09,Biology,MCQ,Remember,1.0
QS11581,QZ1201,QF1065,2024-07-09,Biology,MCQ,Understand,3.04
QS11582,QZ1202,QF1065,2024-05-09,Language,MCQ,Analyze,5.0
QS11583,QZ1202,QF1065,2024-05-09,Language,MCQ,Remember,1.0
QS11584,QZ1202,QF1065,2024-05-09,Language,MCQ,Understand,2.41
QS11585,QZ1202,QF1065,2024-05-09,Language,MCQ,Analyze,3.91
QS11586,QZ1202,QF1065,2024-05-09,Language,MCQ,Understand,2.98
