quiz_id,creator_id,creation_date,topic,quiz_type,num_questions,avg_difficulty,dominant_bloom_level,popularity_score
QZ2681,QF1645,31-08-2024,History,MCQ,15,3.11,Remember,3.39
QZ2682,QF1645,19-08-2024,History,Mixed,9,2.9,Understand,0.93
QZ2683,QF1645,20-08-2024,Programming,MCQ,12,3.47,Apply,2.23
QZ2684,QF1646,14-08-2024,Chemistry,Mixed,5,2.78,Remember,0.45
QZ2685,QF1646,14-08-2024,Biology,Mixed,7,4.55,Analyze,2.08
QZ2686,QF1646,07-08-2024,Physics,Mixed,9,3.02,Analyze,3.19
QZ2687,QF1646,27-08-2024,Chemistry,MCQ,8,3.42,Analyze,2.69
QZ2688,QF1647,23-08-2024,English,MCQ,10,2.66,Remember,1.12
QZ2689,QF1647,31-08-2024,Biology,Mixed,8,2.93,Remember,2.02
QZ2690,QF1648,29-08-2024,Chemistry,MCQ,12,3.1,Understand,2.35
QZ2691,QF1648,09-08-2024,General Knowledge,MCQ,7,3.35,Understand,2.25
QZ2692,QF1648,25-08-2024,Chemistry,Mixed,7,3.18,Understand,2.03
QZ2693,QF1648,31-08-2024,Programming,MCQ,13,3.11,Remember,0.1
QZ2694,QF1648,07-08-2024,Physics,MCQ,6,2.81,Remember,1.42
QZ2695,QF1648,18-08-2024,Chemistry,MCQ,8,3.47,Evaluate,0.99
QZ2696,QF1649,16-08-2024,Programming,MCQ,4,2.85,Understand,0.17
QZ2697,QF1649,31-08-2024,Business Studies,MCQ,9,2.77,Remember,2.03
QZ2698,QF1650,31-08-2024,Business Studies,MCQ,9,3.65,Create,1.05
QZ2699,QF1651,17-08-2024,General Knowledge,MCQ,6,2.18,Remember,2.62
QZ2700,QF1651,03-08-2024,General Knowledge,MCQ,9,3.12,Understand,0.72
QZ2701,QF1652,21-08-2024,Business Studies,Mixed,4,2.21,Remember,3.42
QZ2702,QF1654,29-08-2024,Programming,Mixed,13,2.79,Understand,2.29
QZ2703,QF1654,27-08-2024,General Knowledge,MCQ,7,3.43,Remember,3.33
QZ2704,QF1654,27-07-2024,Programming,MCQ,5,2.42,Understand,5.18
QZ2705,QF1654,27-08-2024,Programming,Mixed,5,2.84,Understand,0.95
QZ2706,QF1654,20-08-2024,General Knowledge,MCQ,10,2.9,Remember,1.14
QZ2707,QF1657,25-08-2024,History,MCQ,10,3.12,Understand,3.21
QZ2708,QF1657,01-08-2024,Programming,MCQ,7,2.97,Remember,3.03
QZ2709,QF1657,25-08-2024,History,Mixed,1,3.51,Understand,4.44
QZ2710,QF1657,27-08-2024,Chemistry,MCQ,8,2.37,Remember,0.54
QZ2711,QF1657,24-08-2024,Business Studies,MCQ,8,3,Understand,2.68
QZ2712,QF1657,10-08-2024,Physics,MCQ,9,3.02,Understand,0.22
QZ2713,QF1657,26-08-2024,Business Studies,MCQ,4,2.61,Understand,0.1
QZ2714,QF1657,30-07-2024,Business Studies,Open,7,3.12,Remember,6.88
QZ2715,QF1657,11-08-2024,Programming,Mixed,11,2.81,Remember,4.5
QZ2716,QF1657,29-08-2024,English,MCQ,6,3.96,Create,2.65
QZ2717,QF1658,29-08-2024,English,MCQ,4,4.24,Evaluate,6.12
QZ2718,QF1658,21-08-2024,General Knowledge,Mixed,6,3.01,Remember,2.49
QZ2719,QF1659,20-08-2024,Mathematics,MCQ,6,2.01,Remember,0.1
QZ2720,QF1659,16-08-2024,History,Mixed,4,2.95,Remember,0.35
QZ2721,QF1659,20-08-2024,Language,MCQ,2,1,Remember,0.73
QZ2722,QF1659,08-08-2024,Physics,MCQ,6,2.89,Remember,1.69
QZ2723,QF1659,26-08-2024,English,MCQ,9,3.21,Understand,2.69
QZ2724,QF1660,11-08-2024,Business Studies,Open,7,2.32,Remember,2.19
QZ2725,QF1660,26-08-2024,Business Studies,MCQ,7,3.5,Understand,3.63
QZ2726,QF1660,24-08-2024,Mathematics,MCQ,7,2.68,Understand,7
QZ2727,QF1660,30-07-2024,Mathematics,MCQ,5,3.44,Apply,0.77
QZ2728,QF1660,18-08-2024,History,MCQ,4,1.67,Understand,0.94
QZ2729,QF1664,31-07-2024,English,Mixed,9,2.65,Understand,4.33
QZ2730,QF1664,26-08-2024,Physics,MCQ,10,3,Understand,1.37
QZ2731,QF1665,27-08-2024,Programming,MCQ,10,2.81,Understand,6
QZ2732,QF1665,30-08-2024,Physics,Open,1,3.27,Apply,0.31
QZ2733,QF1665,06-08-2024,General Knowledge,MCQ,11,2.46,Remember,2.66
QZ2734,QF1665,20-08-2024,General Knowledge,MCQ,4,2.34,Remember,5.21
QZ2735,QF1665,02-08-2024,Language,MCQ,15,2.49,Remember,1.64
QZ2736,QF1666,02-08-2024,Computer Science,MCQ,9,2.4,Remember,1.2
QZ2737,QF1666,17-08-2024,Business Studies,Mixed,5,4.04,Evaluate,0.46
QZ2738,QF1666,24-08-2024,General Knowledge,MCQ,6,4.21,Evaluate,1.05
QZ2739,QF1666,28-08-2024,Language,Mixed,13,2.85,Remember,3.75
QZ2740,QF1666,30-07-2024,Mathematics,Mixed,10,3.39,Understand,4.62
QZ2741,QF1667,02-08-2024,Business Studies,MCQ,12,3.14,Remember,2.98
QZ2742,QF1667,29-08-2024,General Knowledge,MCQ,5,2.75,Remember,0.1
QZ2743,QF1667,14-08-2024,Programming,MCQ,7,2.97,Understand,0.15
QZ2744,QF1667,01-08-2024,Biology,MCQ,5,2.03,Remember,2.29
QZ2745,QF1668,21-08-2024,History,Mixed,5,2.43,Remember,4.3
QZ2746,QF1668,07-08-2024,General Knowledge,MCQ,9,3.2,Understand,4.02
QZ2747,QF1668,26-08-2024,Business Studies,MCQ,10,3.59,Understand,8.4
QZ2748,QF1668,27-08-2024,Language,MCQ,12,3.09,Remember,3.54
QZ2749,QF1668,31-07-2024,Chemistry,MCQ,12,3.27,Remember,0.85
QZ2750,QF1668,20-08-2024,Mathematics,MCQ,13,3.23,Remember,8.04
QZ2751,QF1668,07-08-2024,Business Studies,Open,7,2.92,Remember,3.43
QZ2752,QF1668,20-08-2024,Physics,MCQ,11,3.58,Remember,0.36
QZ2753,QF1668,10-08-2024,History,MCQ,4,1.97,Remember,5.74
QZ2754,QF1668,23-08-2024,Physics,Mixed,7,2.86,Understand,3.24
QZ2755,QF1668,09-08-2024,Language,Mixed,9,3.08,Apply,1.13
QZ2756,QF1668,21-08-2024,Programming,MCQ,8,3.23,Understand,13.72
QZ2757,QF1668,23-08-2024,Chemistry,Mixed,5,2.6,Remember,7.03
QZ2758,QF1668,04-08-2024,Mathematics,MCQ,11,2.83,Understand,4.74
QZ2759,QF1668,29-08-2024,Biology,MCQ,7,3.21,Understand,0.88
QZ2760,QF1668,11-08-2024,Business Studies,MCQ,7,2.56,Remember,1.56
QZ2761,QF1669,13-08-2024,Business Studies,MCQ,12,3.02,Understand,2.25
QZ2762,QF1669,07-08-2024,Language,MCQ,11,2.5,Understand,1.02
QZ2763,QF1669,21-08-2024,Language,MCQ,10,2.61,Remember,3.95
QZ2764,QF1671,31-07-2024,General Knowledge,MCQ,4,3,Understand,1.52
QZ2765,QF1671,04-08-2024,Chemistry,Mixed,10,2.97,Remember,1.23
QZ2766,QF1671,09-08-2024,History,MCQ,6,2.8,Understand,2.13
QZ2767,QF1671,22-08-2024,History,Mixed,14,2.99,Understand,1.18
QZ2768,QF1672,31-07-2024,English,Mixed,6,3.53,Understand,0.71
QZ2769,QF1673,09-08-2024,Computer Science,MCQ,8,2.68,Remember,8.02
QZ2770,QF1673,31-08-2024,Computer Science,MCQ,7,3.09,Remember,2.33
QZ2771,QF1673,09-08-2024,History,MCQ,7,3.38,Understand,0.92
QZ2772,QF1673,24-08-2024,Programming,Mixed,7,3.3,Understand,3.18
QZ2773,QF1673,24-08-2024,General Knowledge,MCQ,6,3.33,Remember,0.99
QZ2774,QF1673,29-08-2024,Mathematics,MCQ,12,3.27,Apply,4.11
QZ2775,QF1673,03-08-2024,Programming,Open,8,3.08,Apply,2.36
QZ2776,QF1673,21-08-2024,Programming,MCQ,6,2.4,Understand,0.51
QZ2777,QF1673,11-08-2024,History,MCQ,12,3.35,Remember,1.07
QZ2778,QF1673,29-07-2024,Physics,Mixed,9,3.8,Understand,2.51
QZ2779,QF1675,15-08-2024,History,Open,10,2.73,Remember,4.77
QZ2780,QF1675,11-08-2024,Physics,MCQ,4,3.49,Evaluate,0.82
QZ2781,QF1675,25-08-2024,Language,MCQ,6,3.35,Understand,1.02
QZ2782,QF1675,15-08-2024,Programming,MCQ,9,3.21,Remember,4.36
QZ2783,QF1675,01-08-2024,Computer Science,MCQ,8,2.62,Remember,1.18
QZ2784,QF1675,25-08-2024,English,Mixed,5,2.57,Understand,3.06
QZ2785,QF1675,24-08-2024,English,Mixed,7,2.63,Understand,6.38
QZ2786,QF1675,29-08-2024,Programming,Mixed,4,2.99,Understand,13.25
QZ2787,QF1675,27-08-2024,General Knowledge,MCQ,13,2.86,Remember,5.78
QZ2788,QF1675,06-08-2024,Chemistry,Open,11,3.16,Remember,2.55
QZ2789,QF1675,08-08-2024,History,MCQ,10,3.15,Understand,0.1
QZ2790,QF1675,19-08-2024,Physics,MCQ,11,2.35,Remember,1.52
QZ2791,QF1675,26-08-2024,General Knowledge,MCQ,7,2.9,Understand,0.49
QZ2792,QF1675,22-08-2024,Programming,MCQ,9,2.87,Remember,0.25
QZ2793,QF1675,15-08-2024,Chemistry,MCQ,10,3.03,Understand,2.85
QZ2794,QF1675,30-08-2024,History,MCQ,7,3.39,Remember,3.29
QZ2795,QF1675,03-08-2024,English,MCQ,9,3.02,Remember,10.68
QZ2796,QF1675,22-08-2024,Programming,MCQ,9,3.27,Apply,0.83
QZ2797,QF1675,02-08-2024,Programming,MCQ,5,2.57,Remember,5.92
QZ2798,QF1675,22-08-2024,Computer Science,Mixed,6,3.13,Remember,10.31
QZ2799,QF1676,11-08-2024,Chemistry,MCQ,8,2.52,Remember,2.03
QZ2800,QF1676,27-08-2024,General Knowledge,Mixed,8,4.5,Evaluate,0.1
QZ2801,QF1676,16-08-2024,Physics,Mixed,12,2.91,Remember,2.85
QZ2802,QF1676,31-07-2024,English,Mixed,7,2.79,Understand,0.5
QZ2803,QF1676,24-08-2024,Language,MCQ,10,2.67,Remember,3.86
QZ2804,QF1676,29-08-2024,Computer Science,Mixed,5,2.8,Remember,4.35
QZ2805,QF1676,30-08-2024,Programming,Open,8,2.47,Analyze,6.36
QZ2806,QF1676,15-08-2024,History,Mixed,12,3.88,Understand,4.06
QZ2807,QF1676,11-08-2024,Chemistry,Open,12,2.74,Remember,1.72
QZ2808,QF1676,02-08-2024,Programming,MCQ,9,2.44,Remember,2.74
QZ2809,QF1676,12-08-2024,Programming,MCQ,5,2.23,Remember,3.14
QZ2810,QF1676,14-08-2024,Language,Mixed,8,2.16,Remember,1.09
QZ2811,QF1676,18-08-2024,Physics,MCQ,9,2.94,Understand,0.1
QZ2812,QF1676,06-08-2024,Programming,Open,16,2.54,Remember,0.9
QZ2813,QF1679,24-08-2024,Programming,MCQ,14,3.07,Remember,0.74
QZ2814,QF1679,08-08-2024,Computer Science,MCQ,5,2.44,Remember,1.35
QZ2815,QF1680,23-08-2024,Language,MCQ,17,2.86,Remember,1.74
QZ2816,QF1680,09-08-2024,History,Mixed,8,2.28,Understand,1.5
QZ2817,QF1680,26-08-2024,Mathematics,MCQ,9,2.5,Understand,4.43
QZ2818,QF1680,31-08-2024,History,Mixed,9,3.3,Apply,1.11
QZ2819,QF1680,26-08-2024,English,Mixed,4,2.81,Understand,0.48
QZ2820,QF1683,19-08-2024,Chemistry,MCQ,6,3.49,Evaluate,2.87
QZ2821,QF1683,24-08-2024,Biology,Mixed,5,3.27,Understand,0.81
QZ2822,QF1684,30-07-2024,History,MCQ,8,3.15,Apply,0.41
QZ2823,QF1685,14-08-2024,Business Studies,MCQ,5,2.75,Remember,4.7
QZ2824,QF1685,14-08-2024,Biology,MCQ,8,3.32,Apply,5.01
QZ2825,QF1686,16-08-2024,Biology,MCQ,8,3.13,Remember,5.27
QZ2826,QF1686,15-08-2024,Chemistry,Open,10,2.46,Understand,4.11
QZ2827,QF1686,28-08-2024,Chemistry,MCQ,7,2.43,Remember,0.41
QZ2828,QF1686,26-08-2024,Physics,MCQ,12,2.53,Remember,1.59
QZ2829,QF1686,10-08-2024,English,MCQ,13,2.74,Understand,3.3
QZ2830,QF1687,31-07-2024,Physics,Mixed,9,2.43,Remember,1.16
QZ2831,QF1687,30-08-2024,Language,MCQ,6,3.67,Understand,0.21
QZ2832,QF1688,17-08-2024,Language,MCQ,10,2.97,Remember,0.62
QZ2833,QF1688,23-08-2024,Language,Open,6,2.87,Apply,0.22
QZ2834,QF1688,27-08-2024,Mathematics,Mixed,8,2.67,Understand,2.77
QZ2835,QF1689,27-08-2024,Programming,Mixed,7,3.01,Understand,4.35
QZ2836,QF1689,30-08-2024,History,MCQ,10,2.92,Understand,5.16
QZ2837,QF1689,22-08-2024,General Knowledge,Mixed,6,3.04,Remember,5.7
QZ2838,QF1689,21-08-2024,Chemistry,MCQ,9,2.52,Understand,1.65
QZ2839,QF1690,25-08-2024,General Knowledge,Mixed,3,2.73,Understand,0.1
QZ2840,QF1691,13-08-2024,Computer Science,MCQ,18,2.96,Remember,1.14
QZ2841,QF1691,24-08-2024,Chemistry,Mixed,7,3.42,Understand,3.01
QZ2842,QF1692,15-08-2024,Chemistry,MCQ,5,3.34,Evaluate,1.68
QZ2843,QF1694,19-08-2024,Chemistry,Open,9,3.16,Understand,1.45
QZ2844,QF1694,20-08-2024,General Knowledge,MCQ,6,3.24,Understand,0.33
QZ2845,QF1694,20-08-2024,Chemistry,Open,3,2.38,Understand,10.93
QZ2846,QF1694,17-08-2024,Business Studies,Mixed,5,2.56,Remember,7.15
QZ2847,QF1694,23-08-2024,Mathematics,Mixed,11,2.78,Understand,1.56
QZ2848,QF1694,29-08-2024,Computer Science,MCQ,8,2.99,Understand,5.14
QZ2849,QF1694,10-08-2024,History,Mixed,5,3.24,Understand,0.8
QZ2850,QF1694,31-08-2024,Programming,Open,10,2.63,Remember,7.26
QZ2851,QF1694,13-08-2024,Biology,Open,7,3.09,Understand,1.14
QZ2852,QF1694,27-08-2024,Business Studies,MCQ,11,3.03,Remember,3.29
QZ2853,QF1695,16-08-2024,General Knowledge,MCQ,13,2.57,Remember,0.48
QZ2854,QF1696,15-08-2024,English,MCQ,9,3.08,Understand,0.42
QZ2855,QF1696,29-08-2024,Business Studies,MCQ,13,2.67,Remember,0.1
QZ2856,QF1696,08-08-2024,Biology,MCQ,9,2.93,Remember,1.87
QZ2857,QF1696,15-08-2024,Language,Open,9,3.24,Remember,2.32
QZ2858,QF1696,19-08-2024,Biology,Mixed,7,2.48,Understand,1.33
QZ2859,QF1696,26-08-2024,English,MCQ,5,2.85,Remember,1.81
QZ2860,QF1696,24-08-2024,Business Studies,Open,11,2.4,Remember,5.89
QZ2861,QF1698,10-08-2024,Biology,MCQ,5,3.26,Understand,2.09
QZ2862,QF1698,29-08-2024,History,Mixed,7,2.89,Understand,3.45
QZ2863,QF1699,31-08-2024,Programming,MCQ,9,3.06,Understand,0.6
QZ2864,QF1700,08-08-2024,General Knowledge,Mixed,13,2.59,Remember,1.37
QZ2865,QF1700,17-08-2024,Business Studies,MCQ,11,3.05,Remember,0.79
QZ2866,QF1700,31-08-2024,Business Studies,Mixed,9,3.13,Remember,5.4
QZ2867,QF1700,25-08-2024,English,Open,11,3.09,Understand,0.46
QZ2868,QF1701,06-08-2024,Computer Science,MCQ,8,2.64,Remember,4.54
QZ2869,QF1701,10-08-2024,Language,Mixed,4,2.64,Understand,0.62
QZ2870,QF1701,02-08-2024,Language,Open,7,3.02,Apply,1.74
QZ2871,QF1701,31-08-2024,Computer Science,MCQ,11,3.15,Analyze,2.59
QZ2872,QF1702,16-08-2024,Chemistry,MCQ,11,3.49,Evaluate,0.97
QZ2873,QF1702,11-08-2024,Biology,MCQ,9,2.92,Understand,0.95
QZ2874,QF1702,03-08-2024,General Knowledge,MCQ,4,3.36,Understand,0.27
QZ2875,QF1702,22-08-2024,Chemistry,MCQ,3,3.03,Remember,10.1
QZ2876,QF1702,31-08-2024,English,Open,7,2.94,Understand,0.58
QZ2877,QF1702,24-08-2024,Mathematics,Mixed,8,2.48,Understand,0.18
QZ2878,QF1702,22-08-2024,Programming,Mixed,7,3.51,Remember,0.37
QZ2879,QF1702,26-08-2024,Business Studies,MCQ,6,3.45,Apply,1.62
QZ2880,QF1703,27-08-2024,History,Mixed,9,3.57,Understand,0.94
QZ2881,QF1705,26-08-2024,Language,MCQ,9,2.98,Apply,0.2
QZ2882,QF1705,28-08-2024,Physics,MCQ,8,3.06,Remember,1.85
QZ2883,QF1705,10-08-2024,Language,MCQ,7,3.25,Understand,0.5
QZ2884,QF1705,17-08-2024,Physics,MCQ,5,2.54,Remember,2.91
QZ2885,QF1705,12-08-2024,English,MCQ,12,3.9,Understand,3.81
QZ2886,QF1705,28-08-2024,Physics,MCQ,5,3.03,Evaluate,0.95
QZ2887,QF1706,18-08-2024,Chemistry,Mixed,7,3.9,Analyze,1.11
QZ2888,QF1706,24-08-2024,English,MCQ,9,3.24,Remember,1.37
QZ2889,QF1707,18-08-2024,Business Studies,MCQ,9,2.48,Understand,7.44
QZ2890,QF1707,30-08-2024,Language,MCQ,11,3.03,Remember,7.87
QZ2891,QF1707,29-08-2024,Chemistry,MCQ,12,3.06,Understand,2.12
QZ2892,QF1707,10-08-2024,Computer Science,Mixed,16,3.46,Evaluate,5.05
QZ2893,QF1707,25-08-2024,Physics,Mixed,5,2.67,Remember,0.9
QZ2894,QF1707,30-08-2024,Biology,MCQ,7,2.77,Understand,3.84
QZ2895,QF1707,21-08-2024,Business Studies,MCQ,10,3.11,Remember,2.42
QZ2896,QF1707,16-08-2024,History,MCQ,9,2.52,Remember,2.01
QZ2897,QF1707,22-08-2024,Mathematics,MCQ,4,3.07,Remember,5.79
QZ2898,QF1707,30-08-2024,Computer Science,MCQ,8,2.71,Remember,10.94
QZ2899,QF1707,05-08-2024,Mathematics,Open,8,2.56,Remember,1.17
QZ2900,QF1707,16-08-2024,Computer Science,MCQ,10,2.76,Remember,2.18
QZ2901,QF1708,21-08-2024,Language,MCQ,8,2.06,Understand,2.32
QZ2902,QF1708,16-08-2024,History,MCQ,10,2.69,Understand,1.28
QZ2903,QF1708,31-08-2024,Biology,Mixed,7,2.65,Evaluate,0.38
QZ2904,QF1709,28-08-2024,Computer Science,MCQ,6,2.75,Remember,0.96
QZ2905,QF1710,18-08-2024,Physics,Open,9,2.34,Understand,2.44
QZ2906,QF1710,31-08-2024,History,MCQ,5,2.58,Understand,5.05
QZ2907,QF1711,10-08-2024,Biology,MCQ,11,2.65,Remember,0.74
QZ2908,QF1712,17-08-2024,Mathematics,MCQ,5,2.19,Remember,2.95
QZ2909,QF1712,19-08-2024,History,Mixed,10,2.68,Remember,0.4
QZ2910,QF1712,09-08-2024,Physics,Mixed,7,3.6,Evaluate,0.77
QZ2911,QF1712,26-08-2024,Programming,MCQ,6,2.41,Remember,3.07
QZ2912,QF1712,06-08-2024,History,Mixed,8,2.91,Remember,1.82
QZ2913,QF1712,10-08-2024,Chemistry,MCQ,6,2.38,Understand,5.44
QZ2914,QF1713,23-08-2024,Chemistry,MCQ,9,2.53,Remember,0.72
QZ2915,QF1713,13-08-2024,Mathematics,MCQ,7,2.49,Remember,0.86
QZ2916,QF1713,20-08-2024,English,MCQ,17,3.48,Understand,0.14
QZ2917,QF1714,23-08-2024,Business Studies,Open,8,2.41,Remember,2.94
QZ2918,QF1714,26-08-2024,Chemistry,MCQ,8,3.49,Analyze,0.23
QZ2919,QF1714,30-08-2024,Business Studies,Mixed,6,2.39,Understand,0.93
QZ2920,QF1716,18-08-2024,Business Studies,MCQ,11,2.02,Remember,1.86
QZ2921,QF1716,06-08-2024,General Knowledge,MCQ,7,2.82,Understand,3.65
QZ2922,QF1716,17-08-2024,Mathematics,Mixed,6,2.91,Analyze,0.54
QZ2923,QF1716,12-08-2024,Physics,MCQ,3,4.12,Understand,1.72
QZ2924,QF1716,27-08-2024,Mathematics,Mixed,4,3.65,Evaluate,0.24
QZ2925,QF1716,18-08-2024,English,MCQ,8,2.8,Analyze,0.16
QZ2926,QF1716,24-08-2024,Biology,Mixed,8,3.22,Understand,0.84
QZ2927,QF1716,06-08-2024,Chemistry,Mixed,10,2.53,Apply,7.24
QZ2928,QF1716,07-08-2024,Language,MCQ,9,2.61,Remember,0.14
QZ2929,QF1716,12-08-2024,General Knowledge,MCQ,6,3.27,Understand,3.24
QZ2930,QF1717,05-08-2024,Language,MCQ,8,2.47,Understand,0.39
QZ2931,QF1721,21-08-2024,Computer Science,MCQ,12,3.47,Understand,0.2
QZ2932,QF1721,14-08-2024,Physics,Mixed,6,2.95,Understand,0.63
QZ2933,QF1722,23-08-2024,English,MCQ,9,3.29,Remember,0.1
QZ2934,QF1722,28-08-2024,Biology,MCQ,5,3.57,Evaluate,5.19
QZ2935,QF1723,27-08-2024,English,Mixed,11,2.45,Remember,0.52
QZ2936,QF1723,24-08-2024,Physics,MCQ,10,3.08,Evaluate,2.52
QZ2937,QF1726,16-08-2024,Mathematics,MCQ,8,3.54,Evaluate,3
QZ2938,QF1726,23-08-2024,Biology,MCQ,8,2.73,Remember,1.08
QZ2939,QF1726,25-08-2024,Computer Science,Open,5,3.47,Understand,2.87
QZ2940,QF1726,27-08-2024,Programming,MCQ,5,2.86,Understand,2.71
QZ2941,QF1726,27-08-2024,General Knowledge,Mixed,14,3.13,Remember,2.99
QZ2942,QF1726,27-08-2024,Business Studies,MCQ,12,2.6,Remember,0.4
QZ2943,QF1726,28-08-2024,Physics,MCQ,6,3.23,Remember,0.14
QZ2944,QF1726,11-08-2024,Physics,MCQ,14,3,Understand,2.42
QZ2945,QF1726,13-08-2024,Business Studies,MCQ,6,1.94,Understand,3.54
QZ2946,QF1727,26-08-2024,General Knowledge,Mixed,10,3.31,Understand,0.7
QZ2947,QF1727,13-08-2024,Language,MCQ,9,2.41,Remember,0.14
QZ2948,QF1727,10-08-2024,Mathematics,Mixed,7,2.67,Understand,1.12
QZ2949,QF1728,26-08-2024,Programming,MCQ,12,2.85,Understand,0.99
QZ2950,QF1728,15-08-2024,Language,MCQ,9,3.36,Understand,2.45
QZ2951,QF1730,06-08-2024,General Knowledge,Open,5,2.4,Remember,0.52
QZ2952,QF1730,30-08-2024,Biology,MCQ,8,2.19,Remember,1.35
QZ2953,QF1732,08-08-2024,Chemistry,MCQ,8,2.71,Remember,0.14
QZ2954,QF1732,16-08-2024,English,Open,6,2.27,Remember,1.75
QZ2955,QF1733,27-08-2024,Computer Science,MCQ,11,2.93,Remember,2.15
QZ2956,QF1733,15-08-2024,Mathematics,MCQ,7,2.87,Remember,0.1
QZ2957,QF1733,26-08-2024,General Knowledge,Mixed,9,2.6,Remember,0.77
QZ2958,QF1733,20-08-2024,History,Mixed,9,2.64,Understand,0.82
QZ2959,QF1733,14-08-2024,Biology,Mixed,7,3.05,Remember,3.39
QZ2960,QF1733,27-08-2024,General Knowledge,MCQ,16,2.84,Remember,1.57
QZ2961,QF1733,29-08-2024,Computer Science,MCQ,6,2.57,Understand,1.99
QZ2962,QF1734,11-08-2024,Chemistry,MCQ,6,2.52,Understand,0.33
QZ2963,QF1734,27-08-2024,Programming,MCQ,9,3.11,Remember,2.25
QZ2964,QF1735,19-08-2024,Programming,Mixed,8,2.85,Apply,0.56
QZ2965,QF1735,10-08-2024,Physics,MCQ,6,3.1,Understand,0.74
QZ2966,QF1735,27-08-2024,Language,MCQ,10,2.61,Apply,1.64
QZ2967,QF1735,15-08-2024,History,Open,4,3.41,Understand,3.77
QZ2968,QF1735,19-08-2024,Physics,Open,6,2.94,Remember,1.32
QZ2969,QF1735,29-08-2024,Language,MCQ,6,3.69,Understand,3.22
QZ2970,QF1736,28-08-2024,Language,Mixed,3,2.76,Understand,0.1
QZ2971,QF1736,26-08-2024,Language,MCQ,7,3.79,Evaluate,0.1
QZ2972,QF1736,20-08-2024,Language,MCQ,6,2.87,Remember,2.3
QZ2973,QF1736,14-08-2024,Language,MCQ,7,2.81,Understand,1.13
QZ2974,QF1736,23-08-2024,Mathematics,Open,7,2.23,Remember,1.67
QZ2975,QF1736,23-08-2024,Computer Science,MCQ,6,2.24,Understand,3.97
QZ2976,QF1737,24-08-2024,Business Studies,MCQ,13,2.79,Understand,1.11
QZ2977,QF1738,22-08-2024,Mathematics,Mixed,10,3.43,Analyze,1.42
QZ2978,QF1738,28-08-2024,Programming,MCQ,5,2.85,Understand,0.74
QZ2979,QF1738,12-08-2024,Computer Science,MCQ,6,1.91,Understand,1.17
QZ2980,QF1738,31-08-2024,History,Mixed,10,2.17,Understand,0.85
QZ2981,QF1739,24-08-2024,English,Mixed,7,2.81,Remember,0.15
QZ2982,QF1739,24-08-2024,Mathematics,MCQ,9,3.44,Understand,1.7
QZ2983,QF1740,07-08-2024,History,MCQ,5,3.9,Evaluate,1.43
QZ2984,QF1740,24-08-2024,Physics,Mixed,5,3.08,Understand,1.72
QZ2985,QF1741,27-08-2024,History,Mixed,11,2.67,Understand,0.19
QZ2986,QF1741,22-08-2024,Biology,MCQ,10,3.09,Evaluate,0.92
QZ2987,QF1741,20-08-2024,Programming,MCQ,11,2.98,Understand,1.43
QZ2988,QF1741,26-08-2024,Programming,MCQ,7,3.11,Remember,3.22
QZ2989,QF1741,30-08-2024,Physics,MCQ,4,3.83,Create,3.28
QZ2990,QF1741,12-08-2024,General Knowledge,Mixed,9,3.07,Understand,4.4
QZ2991,QF1741,20-08-2024,History,MCQ,6,3.78,Evaluate,0.18
QZ2992,QF1742,12-08-2024,Chemistry,MCQ,9,3.14,Understand,0.82
QZ2993,QF1742,09-08-2024,Mathematics,MCQ,5,4.03,Create,2.06
QZ2994,QF1743,10-08-2024,History,Mixed,6,3.06,Understand,1.71
QZ2995,QF1743,27-08-2024,Language,Mixed,10,2.7,Remember,2.15
QZ2996,QF1743,31-08-2024,History,Mixed,11,3.82,Remember,1.63
QZ2997,QF1743,13-08-2024,Programming,Mixed,8,3.48,Understand,3.14
QZ2998,QF1745,27-08-2024,Chemistry,MCQ,12,2.53,Remember,0.35
QZ2999,QF1745,24-08-2024,Programming,Mixed,14,2.94,Remember,1.85
QZ3000,QF1746,27-08-2024,Business Studies,Mixed,7,2.68,Remember,3.28
QZ3001,QF1746,08-08-2024,Business Studies,MCQ,9,3.35,Apply,0.24
QZ3002,QF1746,21-08-2024,Programming,MCQ,7,3.18,Remember,2.85
QZ3003,QF1746,25-08-2024,Chemistry,Mixed,8,2.15,Understand,0.64
QZ3004,QF1746,24-08-2024,Chemistry,Mixed,8,2.11,Apply,1.49
QZ3005,QF1747,18-08-2024,Physics,MCQ,8,2.63,Understand,1.79
QZ3006,QF1748,24-08-2024,Business Studies,Mixed,7,3.48,Analyze,0.67
QZ3007,QF1750,09-08-2024,Mathematics,MCQ,6,2.86,Understand,1.93
QZ3008,QF1751,30-08-2024,English,MCQ,7,3.02,Understand,0.86
QZ3009,QF1752,17-08-2024,Biology,MCQ,5,3.86,Evaluate,3.34
QZ3010,QF1752,13-08-2024,Mathematics,MCQ,12,2.93,Understand,2.62
QZ3011,QF1753,08-08-2024,Biology,Mixed,7,3.8,Understand,0.54
QZ3012,QF1755,25-08-2024,Mathematics,MCQ,8,3.24,Understand,2.92
QZ3013,QF1756,29-08-2024,History,MCQ,14,3.07,Remember,6
QZ3014,QF1756,09-08-2024,English,Mixed,10,2.72,Understand,0.27
QZ3015,QF1756,28-08-2024,Language,MCQ,9,2.98,Understand,0.52
QZ3016,QF1756,30-08-2024,Computer Science,Open,14,3.14,Understand,3.44
